question,expected_chunk_ids,expected_document_ids,retrieved_top10,rank_of_first_relevant,recall@1,recall@3,recall@5,recall@10,mrr,hit@1,hit@3,hit@5,hit@10
2023-cü ilin ilk yarımilinə görə bank sistemi üzrə ani likvidlik əmsalı hansı səviyyədə olub və bu minimum normativi neçə dəfə üstələyib?,09b9304488242be054f8c2eb6_intro_1_part14,09b9304488242be054f8c2eb6,"98a6608d0eb4e83b612fde01f_art_4_13_part3,1db1173040cd0364af5d7f0d2_intro_1_part18,1db1173040cd0364af5d7f0d2_intro_1_part15,baab9bc790127f849f8ac1040_intro_1_part11,09b9304488242be054f8c2eb6_intro_1_part15,ba0d73daa9275fa1fe1e4694b_intro_1_part11,1db1173040cd0364af5d7f0d2_intro_1_part19,1db1173040cd0364af5d7f0d2_intro_1_part14,58696c0de75462383dba38398_intro_1_part14,ba0d73daa9275fa1fe1e4694b_art_2_22_part4",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Likvidliyin örtülmə əmsalı (LCR) hansı düsturla hesablanır və onun əsas məqsədi nədir?,1db1173040cd0364af5d7f0d2_intro_1_part15,1db1173040cd0364af5d7f0d2,"1db1173040cd0364af5d7f0d2_intro_1_part15,baab9bc790127f849f8ac1040_intro_1_part11,ba0d73daa9275fa1fe1e4694b_intro_1_part12,ba0d73daa9275fa1fe1e4694b_intro_1_part13,98a6608d0eb4e83b612fde01f_art_4_13_part3,ba0d73daa9275fa1fe1e4694b_intro_1_part11,1dfb892e-6204-4404-9166-c861f06996fa_art_7_13_part1,baab9bc790127f849f8ac1040_intro_1_part23,98a6608d0eb4e83b612fde01f_art_2_37_part1,ba0d73daa9275fa1fe1e4694b_intro_1_part14",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
2-ci qrup B aktivlərin nəzərə alınan hissəsi yüksək keyfiyyətli likvid aktivlərin hansı faizindən çox olmamalıdır və cəmi 2-ci qrup aktivlər üçün hədd nə qədərdir?,1dfb892e-6204-4404-9166-c861f06996fa_art_7_13_part2,1dfb892e-6204-4404-9166-c861f06996fa,"1dfb892e-6204-4404-9166-c861f06996fa_art_7_13_part2,1dfb892e-6204-4404-9166-c861f06996fa_art_6_28,1dfb892e-6204-4404-9166-c861f06996fa_art_7_13_part1,“İnvestisiya şirkətinin davamlı kapital tələbləri haqqında Qaydalar”ın təsdiq edilməsi barədə_art_4_12_part2,98a6608d0eb4e83b612fde01f_art_4_13_part3,1db1173040cd0364af5d7f0d2_intro_1_part20,1dfb892e-6204-4404-9166-c861f06996fa_art_6_12,baab9bc790127f849f8ac1040_intro_1_part21,1db1173040cd0364af5d7f0d2_intro_1_part14,1dfb892e-6204-4404-9166-c861f06996fa_art_11_19_part2",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
Stres ssenariləri hazırlanarkən nəzərə alınmalı olan əlverişsiz şərtlərə hansı itki və neqativ təsirlər daxildir?,1e1594e275bb96ef2c75aa1e8_art_7_8,1e1594e275bb96ef2c75aa1e8,"1e1594e275bb96ef2c75aa1e8_art_7_8,1dfb892e-6204-4404-9166-c861f06996fa_art_8_16,511cdc58f232d5d9395551ae8_art_7_18,511cdc58f232d5d9395551ae8_art_7_8,1db1173040cd0364af5d7f0d2_intro_1_part19,98a6608d0eb4e83b612fde01f_art_3_25_part3,8a4d0220-9312-4ef2-88e8-c65b607a186a_art_5_12_part2,faa09ce5-3d98-48b1-ac48-e81ca3d9d4e7_art_5_12_part2,9018b71b0859bc7a490ea0f22_art_3_48,1dfb892e-6204-4404-9166-c861f06996fa_art_5_9_part2",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
Ekoloji risklər üzrə hazırlanan ssenarilərdə hansı ikili risk növü əhatə olunur və bu ssenarilərin hazırlanmasında hansı beynəlxalq şəbəkə nəzərə alına bilər?,511cdc58f232d5d9395551ae8_art_7_18,511cdc58f232d5d9395551ae8,"511cdc58f232d5d9395551ae8_art_7_18,dc1546b51b6aa6b3d92409836_art_5_11_part5,dc1546b51b6aa6b3d92409836_art_5_12_part5,511cdc58f232d5d9395551ae8_art_3_12,dc1546b51b6aa6b3d92409836_art_5_12_part7,dc1546b51b6aa6b3d92409836_art_5_11_part7,511cdc58f232d5d9395551ae8_art_4_13,511cdc58f232d5d9395551ae8_art_1_10,dc1546b51b6aa6b3d92409836_art_5_12_part3,dc1546b51b6aa6b3d92409836_art_5_11_part3",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
"""Sığortaçılarda korporativ idarəetmə standartları""na əsasən yaradılmış risklərin idarə edilməsi sistemi neçə müdafiə xəttindən ibarətdir və birinci müdafiə xətti nədən ibarətdir?",58696c0de75462383dba38398_intro_1_part20,58696c0de75462383dba38398,"Azərbaycan Respublikası Prezidentinin Fərmanı_art_10_16_part1,Banklarda korporativ idarəetmə Standartları_art_13_23_part1,58696c0de75462383dba38398_intro_1_part21,511cdc58f232d5d9395551ae8_art_4_13,58696c0de75462383dba38398_intro_1_part20,Banklarda korporativ idarəetmə Standartları_art_14_25_part1,Azərbaycan Respublikası Prezidentinin Fərmanı_art_11_18_part1,9018b71b0859bc7a490ea0f22_art_8_82_part1,Banklarda korporativ idarəetmə Standartları_art_2_7_part1,9018b71b0859bc7a490ea0f22_art_8_82_part2",5,0.0,0.0,1.0,1.0,0.2,0,0,1,1
"Əmlakın ekoloji və ""dayanıqlılıq"" göstəricilərini dəstəkləyən təkmilləşdirmələrə hansı nümunələr aid edilir?",5b725bb224d33e2085294c793_art_7_24,5b725bb224d33e2085294c793,"5b725bb224d33e2085294c793_art_7_24,5b725bb224d33e2085294c793_art_16_33,5b725bb224d33e2085294c793_art_6_23,5b725bb224d33e2085294c793_art_4_13,dc1546b51b6aa6b3d92409836_art_5_12_part5,dc1546b51b6aa6b3d92409836_intro_1_part3,dc1546b51b6aa6b3d92409836_art_5_11_part5,dc1546b51b6aa6b3d92409836_intro_1_part2,5b725bb224d33e2085294c793_art_6_15,5b725bb224d33e2085294c793_art_2_11",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
BOKT-nin əvvəlki rübdə milli valyutada verdiyi istehlak krediti növü üzrə orta faiz dərəcəsi hansı düsturla hesablanır?,6c51a485-6986-4257-b6e0-25475732f1dc_art_2_16,6c51a485-6986-4257-b6e0-25475732f1dc,"6c51a485-6986-4257-b6e0-25475732f1dc_art_2_16,6c51a485-6986-4257-b6e0-25475732f1dc_art_1_15,6c51a485-6986-4257-b6e0-25475732f1dc_art_8_12,baab9bc790127f849f8ac1040_intro_1_part24,6c51a485-6986-4257-b6e0-25475732f1dc_art_3_17,ba0d73daa9275fa1fe1e4694b_art_3_35_part4,98a6608d0eb4e83b612fde01f_art_3_25_part5,baab9bc790127f849f8ac1040_intro_1_part25,baab9bc790127f849f8ac1040_intro_1_part23,f15fd85d-3c4e-4d87-aa78-8367ca166daf_art_4_8_part2",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
Mərkəzi Bank tərəfindən nəzarət subyektlərində tətbiq ediləcək risk əsaslı yanaşma necə adlanır və bu abbreviatura nəyi ifadə edir?,7fd12f0749b180441d54cd4de_art_1_6_part1,7fd12f0749b180441d54cd4de,"7fd12f0749b180441d54cd4de_art_1_6_part1,7fd12f0749b180441d54cd4de_art_4_17,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_IX_art_49_63,7fd12f0749b180441d54cd4de_art_4_5,ba0d73daa9275fa1fe1e4694b_intro_1_part11,8a4d0220-9312-4ef2-88e8-c65b607a186a_art_2_8_part2,faa09ce5-3d98-48b1-ac48-e81ca3d9d4e7_art_2_8_part2,7fd12f0749b180441d54cd4de_art_3_16,7fd12f0749b180441d54cd4de_intro_1,9018b71b0859bc7a490ea0f22_art_5_20_part2",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
Kredit xətləri üzrə açıq valyuta mövqeyinin hesablanmasında müddəti bir ildən çox olan kreditlər üçün hansı kreditə konvertasiya əmsalı tətbiq olunur?,8a4d0220-9312-4ef2-88e8-c65b607a186a_art_3_18,8a4d0220-9312-4ef2-88e8-c65b607a186a,"8a4d0220-9312-4ef2-88e8-c65b607a186a_art_3_18,faa09ce5-3d98-48b1-ac48-e81ca3d9d4e7_art_3_18,baab9bc790127f849f8ac1040_intro_1_part16,d6a9834a-d9f7-49f3-abff-14cd901c615d_art_3_8_part2,58696c0de75462383dba38398_intro_1_part12,Azərbaycan Respublikası Prezidentinin 1999-cu il 14 may tarixli 130 nömrəli Fərmanı ilə təsdiq edilmiş «Azərbaycan Respublikasının fəxri adları haqqında Əsasnamə»də dəyişikliklər edilməsi barədə_art_1_2,58696c0de75462383dba38398_intro_1_part13,ba0d73daa9275fa1fe1e4694b_intro_1_part19,baab9bc790127f849f8ac1040_intro_1_part18,8a4d0220-9312-4ef2-88e8-c65b607a186a_art_4_19_part1",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
2024-cü il hesabat ilində repo/əks-repo əməliyyatlarının həcmi nə qədər olmuşdur və bu əməliyyatların hansı hissəsi ilin ikinci yarısında baş vermişdir?,98a6608d0eb4e83b612fde01f_art_2_37_part2,98a6608d0eb4e83b612fde01f,"58696c0de75462383dba38398_art_4_29_part1,1db1173040cd0364af5d7f0d2_intro_1_part24,98a6608d0eb4e83b612fde01f_art_2_37_part2,baab9bc790127f849f8ac1040_art_4_42_part1,ba0d73daa9275fa1fe1e4694b_art_4_51_part3,98a6608d0eb4e83b612fde01f_art_2_37_part3,58696c0de75462383dba38398_art_4_29_part2,98a6608d0eb4e83b612fde01f_intro_1_part6,ba0d73daa9275fa1fe1e4694b_art_2_22_part4,ba0d73daa9275fa1fe1e4694b_art_4_51_part2",3,0.0,1.0,1.0,1.0,0.3333333333333333,0,1,1,1
"Bu Fərmanın məqsədləri üçün ""vaxtı keçmiş kredit borcu"" hansı gecikdirmə müddətindən sonra bu statusda hesab edilir?",Azərbaycan Respublikası Prezidentinin 1999-cu il 14 may tarixli 130 nömrəli Fərmanı ilə təsdiq edilmiş «Azərbaycan Respublikasının fəxri adları haqqında Əsasnamə»də dəyişikliklər edilməsi barədə_art_8_9,Azərbaycan Respublikası Prezidentinin 1999-cu il 14 may tarixli 130 nömrəli Fərmanı ilə təsdiq edilmiş «Azərbaycan Respublikasının fəxri adları haqqında Əsasnamə»də dəyişikliklər edilməsi barədə,"Azərbaycan Respublikası Prezidentinin 1999-cu il 14 may tarixli 130 nömrəli Fərmanı ilə təsdiq edilmiş «Azərbaycan Respublikasının fəxri adları haqqında Əsasnamə»də dəyişikliklər edilməsi barədə_art_8_9,Azərbaycan Respublikası Prezidentinin 1999-cu il 14 may tarixli 130 nömrəli Fərmanı ilə təsdiq edilmiş «Azərbaycan Respublikasının fəxri adları haqqında Əsasnamə»də dəyişikliklər edilməsi barədə_art_2_3,Azərbaycan Respublikası Prezidentinin 1999-cu il 14 may tarixli 130 nömrəli Fərmanı ilə təsdiq edilmiş «Azərbaycan Respublikasının fəxri adları haqqında Əsasnamə»də dəyişikliklər edilməsi barədə_art_6_7,Azərbaycan Respublikası Prezidentinin 1999-cu il 14 may tarixli 130 nömrəli Fərmanı ilə təsdiq edilmiş «Azərbaycan Respublikasının fəxri adları haqqında Əsasnamə»də dəyişikliklər edilməsi barədə_art_5_6,f15fd85d-3c4e-4d87-aa78-8367ca166daf_art_7_13_part1,Azərbaycan Respublikası Prezidentinin 1999-cu il 14 may tarixli 130 nömrəli Fərmanı ilə təsdiq edilmiş «Azərbaycan Respublikasının fəxri adları haqqında Əsasnamə»də dəyişikliklər edilməsi barədə_art_1_2,Azərbaycan Respublikası Prezidentinin 1999-cu il 14 may tarixli 130 nömrəli Fərmanı ilə təsdiq edilmiş «Azərbaycan Respublikasının fəxri adları haqqında Əsasnamə»də dəyişikliklər edilməsi barədə_art_7_8,933-IIIQ-Bank olmayan kredit təşkilatları haqqında_ch_VI_art_26_37_part1,İstehlak krediti müqaviləsi üzrə standart məlumatlandırma forması_art_3_4_part1,93968292987fc27975a90fcfd_art_4_6_part3",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Bankın aktivlərinin 5 faizindən çox hissəsini təşkil edən aidiyyəti şəxs krediti üzrə qərar hansı orqanlar tərəfindən qəbul edilir?,Banklarda əməliyyat risklərinin idarə edilməsi Qaydası_art_4_10,Banklarda əməliyyat risklərinin idarə edilməsi Qaydası,"Banklarda əməliyyat risklərinin idarə edilməsi Qaydası_art_4_10,d6a9834a-d9f7-49f3-abff-14cd901c615d_art_4_10,Banklarda əməliyyat risklərinin idarə edilməsi Qaydası_art_2_6_part1,d6a9834a-d9f7-49f3-abff-14cd901c615d_art_2_6_part1,Banklar Haqqında Qanun_ch_IV_art_40_59,Nizamnamə kapitalında dövlətə məxsus səhmlər olan bankların və bank olmayan kredit təşkilatlarının idarə edilməsində dövlətin iştirakı qaydası haqqında_art_1_2,590-IIQ-Banklar haqqında_ch_IV_art_40_59,Banklarda əməliyyat risklərinin idarə edilməsi Qaydası_art_2_6_part2,Banklar Haqqında Qanun_ch_I_art_5_9,590-IIQ-Banklar haqqında_ch_I_art_5_9",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
"Reqressiya nəticələrinə əsasən, məcmu LCR əmsalında 1 faiz bəndi azalma banklararası təminatsız pul bazarındakı dövriyyəyə necə təsir edir?",ba0d73daa9275fa1fe1e4694b_intro_1_part14,ba0d73daa9275fa1fe1e4694b,"ba0d73daa9275fa1fe1e4694b_intro_1_part13,ba0d73daa9275fa1fe1e4694b_intro_1_part14,1db1173040cd0364af5d7f0d2_intro_1_part15,ba0d73daa9275fa1fe1e4694b_intro_1_part12,baab9bc790127f849f8ac1040_intro_1_part11,baab9bc790127f849f8ac1040_intro_1_part23,ba0d73daa9275fa1fe1e4694b_intro_1_part11,baab9bc790127f849f8ac1040_intro_1_part18,baab9bc790127f849f8ac1040_art_4_42_part1,98a6608d0eb4e83b612fde01f_art_2_37_part2",2,0.0,1.0,1.0,1.0,0.5,0,1,1,1
