question,expected_chunk_ids,expected_document_ids,retrieved_top10,rank_of_first_relevant,recall@1,recall@3,recall@5,recall@10,mrr,hit@1,hit@3,hit@5,hit@10
Baş kitabın bankın idarə olunmasında hansı əsas funksiyaları var və o hansı istifadəçilər üçün hesabatların əsasını təşkil edir?,_Dövlət qeydiyyatına alınmışdır_art_13_22,_Dövlət qeydiyyatına alınmışdır,"590-IIQ-Banklar haqqında_ch_V_63,Banklar Haqqında Qanun_ch_V_63,590-IIQ-Banklar haqqında_ch_III_31,Banklar Haqqında Qanun_ch_III_31,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_12_31,Bank Hesabları Qaydası_art_12_31,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_11_54,Bank Hesabları Qaydası_art_11_54,“İnvestisiya qiymətli kağızlarının qiymətinin sabitləşdirilməsi haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_4,“İpoteka örtüyünün reyestrinin aparılması və sərəncamçı tərəfindən ipoteka örtüyünün yoxlanılmasının nəticələri barədə hesabata dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_4",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Banklar maliyyə hesabatlarının surətini ""Audit hesabatı"" ilə birlikdə Milli Banka hansı müddət ərzində təqdim etməlidirlər?",«Dövlət qeydiyyatına alınmışdır»_art_8_8,«Dövlət qeydiyyatına alınmışdır»,"AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_III_art_3_76,Banklar Haqqında Qanun_ch_V_art_45_66,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_164_188,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_126_148,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_2_92,Bank Hesabları Qaydası_art_2_92,590-IIQ-Banklar haqqında_ch_V_art_45_66,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_XI_77,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_21_36,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_47_64",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Texniki və təmir xidmətləri üzrə daxilolmalar və ödənişlər hansı kodlarla təsnif edilir?,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_3_54,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə,"“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_3_419,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_3_54,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_III_art_17_73,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_65_116,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_62_113,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_50_457,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_50_101,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_1_119,9018b71b0859bc7a490ea0f22_art_9_69,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_36_52",2,0.0,1.0,1.0,1.0,0.5,0,1,1,1
Mənfəət və zərər haqqında hesabatda gəlir və xərc maddələri hansı hallarda əvəzləşdirilə bilər?,“Dövlət qeydiyyatına alınmışdır_art_12_17,“Dövlət qeydiyyatına alınmışdır,"Valyuta tənzimi haqqında_art_8_10,İstehlakçıların hüquqlarının müdafiəsi haqqında_ch_II_art_9_30,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_16_84,Bank Hesabları Qaydası_art_16_84,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_36_52,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_III_art_17_73,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_V_93,590-IIQ-Banklar haqqında_ch_V_63,Banklar Haqqında Qanun_ch_V_63,096312ee-c41c-4c1f-9edd-baf5f3187758_art_1_48",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Təxirə salınmış xərclər hesabında hansı xərclərin uçotu aparılır və bu xərclər necə uçotdan silinir?,“Dövlət qeydiyyatına alınmışdır”_art_3_4,“Dövlət qeydiyyatına alınmışdır”,"64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_16_84,Bank Hesabları Qaydası_art_16_84,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_14_220,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_10_216,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_16_222,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_1_13,Valyuta tənzimi haqqında_art_8_10,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_2_208,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_12_218,590-IIQ-Banklar haqqında_ch_V_63",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Fiziki şəxslərin bank hesablarından hansı minimum məbləğdən başlayaraq xarici valyuta köçürmələri statistik hesabata daxil edilir?,“Fiziki şəxslərin bank hesablarından Azərbaycan Respublikasından kənara köçürülən xarici valyuta haqqında statistik hesabatın tərtibi və təqdim edilməsinə dair Təlimat”ın təsdiq edilməsi barədə_art_2_5,“Fiziki şəxslərin bank hesablarından Azərbaycan Respublikasından kənara köçürülən xarici valyuta haqqında statistik hesabatın tərtibi və təqdim edilməsinə dair Təlimat”ın təsdiq edilməsi barədə,"“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_8_151,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_7_150,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_16_159,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_18_61,Bank Hesabları Qaydası_art_18_61,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_14_157,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_113_366,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_17_160,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_13_156,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_1_13",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Balansdankənar əməliyyatlar bank riskinin mövcudluğuna görə hansı iki qrupa təsnifləşdirilir?,“QEYDƏ ALINMIŞDIR” “TƏSDİQ EDİRƏM”_art_3_4,“QEYDƏ ALINMIŞDIR” “TƏSDİQ EDİRƏM”,"ba0d73daa9275fa1fe1e4694b_art_1_31,9018b71b0859bc7a490ea0f22_art_2_23,590-IIQ-Banklar haqqında_ch_II_10,Banklar Haqqında Qanun_ch_II_10,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_12_31,Bank Hesabları Qaydası_art_12_31,1dfb892e-6204-4404-9166-c861f06996fa_art_2_24,1dfb892e-6204-4404-9166-c861f06996fa_art_2_53,ba0d73daa9275fa1fe1e4694b_art_1_33,Banklar Haqqında Qanun_ch_V_63",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Bu Qaydaların qüvvəyə minməsi ilə əlaqədar hansı əvvəlki sənəd öz qüvvəsini itirmiş hesab edilir?,“QEYDƏ ALINMIŞDIR”_art_6_7,“QEYDƏ ALINMIŞDIR”,"5b725bb224d33e2085294c793_art_5_22,«Dövlət qeydiyyatına alınmışdır»_art_9_9,_Dövlət qeydiyyatına alınmışdır_art_16_28,“Dövlət qeydiyyatına alınmışdır”_art_4_5,“Qiymətli kağızlar bazarında sui-istifadələrin qarşısının alınması haqqında Qaydalar”ın təsdiq edilməsi barədə_art_5_6,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_V_art_1_107,Azərbaycan Respublikasının Mərkəzi Bankı - Bankların əsas vəsaitlərlə (əmlakla) apardıqları əməliyyatların tənzimlənməsi Qaydaları_art_8_9,Valyuta tənzimi haqqında_art_3_120,Əmanətlərin sığortalanması haqqında_ch_II_art_24_28,“QEYDƏ ALINMIŞDIR”_art_6_7",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Bu Qaydalarda ""kənar auditor"" anlayışı hansı mənanı ifadə edir?",“Qiymətli kağızlar bazarında lisenziyalaşdırılan şəxslərin kənar auditorlarına dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə_art_1_7,“Qiymətli kağızlar bazarında lisenziyalaşdırılan şəxslərin kənar auditorlarına dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə,"“Qiymətli kağızlar bazarında lisenziyalaşdırılan şəxslərin kənar auditorlarına dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə_art_1_7,Daxili audit haqqında_intro_1,Valyuta tənzimi haqqında_art_1_2,“Qiymətli kağızlar bazarında lisenziyalaşdırılan şəxslərin kənar auditorlarına dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə_art_1_2,Daxili audit haqqında_ch_I_art_1_3,Auditor xidməti haqqında_art_2_3,5b725bb224d33e2085294c793_art_5_22,Auditor xidməti haqqında_art_7_8,«Dövlət qeydiyyatına alınmışdır»_art_2_2,Daxili audit haqqında_ch_IV_art_11_16",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Bu Qərardan irəli gələn məsələlərin həlli hansı struktur bölmə üzərinə tapşırılıb?,“İpoteka örtüyünün reyestrinin aparılması və sərəncamçı tərəfindən ipoteka örtüyünün yoxlanılmasının nəticələri barədə hesabata dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_4,“İpoteka örtüyünün reyestrinin aparılması və sərəncamçı tərəfindən ipoteka örtüyünün yoxlanılmasının nəticələri barədə hesabata dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə,"“Qiymətli kağızlar bazarında sui-istifadələrin qarşısının alınması haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_4,dd1aa268-4de2-48ab-8953-c87d3f1c74e3_art_3_4,“İnvestisiya şirkətinin davamlı kapital tələbləri haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_4,“Qiymətli kağızlar bazarında lisenziyalaşdırılan şəxslərin kənar auditorlarına dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_4,“Ödəmə qabiliyyətini itirmiş bankların rezolyusiyası və sağlamlaşdırma tədbirləri çərçivəsində qeyri-işlək (toksik) aktivlərin təqdim edilməsi Qaydası”nın təsdiq edilməsi haqqında_art_3_4,“İnvestisiya qiymətli kağızlarının qiymətinin sabitləşdirilməsi haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_4,“İpoteka örtüyünün reyestrinin aparılması və sərəncamçı tərəfindən ipoteka örtüyünün yoxlanılmasının nəticələri barədə hesabata dair tələblər haqqında Qaydalar”ın təsdiq edilməsi barədə_art_3_4,Əməliyyat Risklərinin İdarə Edilməsi Qaydası_art_25_44,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_2_30,Əməliyyat Risklərinin İdarə Edilməsi Qaydası_art_4_23",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023-cü ilin ilk yarımilinə görə bank sistemi üzrə ani likvidlik əmsalı hansı səviyyədə olub və bu minimum normativi neçə dəfə üstələyib?,09b9304488242be054f8c2eb6_intro_1_part14,09b9304488242be054f8c2eb6,"93968292987fc27975a90fcfd_art_3_49,Azərbaycan Respublikası Prezidentinin Fərmanı_art_1_11,93968292987fc27975a90fcfd_art_1_47,93968292987fc27975a90fcfd_art_2_48,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_13_130,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_11_79,Bank Hesabları Qaydası_art_11_79,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_19_87,Bank Hesabları Qaydası_art_19_87,beaf2f3b-d7c9-4377-8d69-d29758699119_art_3_21",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Likvidliyin örtülmə əmsalı (LCR) hansı düsturla hesablanır və onun əsas məqsədi nədir?,1db1173040cd0364af5d7f0d2_intro_1_part15,1db1173040cd0364af5d7f0d2,"1dfb892e-6204-4404-9166-c861f06996fa_art_1_65,Valyuta tənzimi haqqında_art_14_90,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_II_26,Valyuta tənzimi haqqında_art_1_91,98a6608d0eb4e83b612fde01f_art_1_36,ba0d73daa9275fa1fe1e4694b_art_1_31,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_20_39,Bank Hesabları Qaydası_art_20_39,1dfb892e-6204-4404-9166-c861f06996fa_art_1_75,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_V_93",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2-ci qrup B aktivlərin nəzərə alınan hissəsi yüksək keyfiyyətli likvid aktivlərin hansı faizindən çox olmamalıdır və cəmi 2-ci qrup aktivlər üçün hədd nə qədərdir?,1dfb892e-6204-4404-9166-c861f06996fa_art_7_13_part2,1dfb892e-6204-4404-9166-c861f06996fa,"1dfb892e-6204-4404-9166-c861f06996fa_art_2_76,1dfb892e-6204-4404-9166-c861f06996fa_art_2_66,1dfb892e-6204-4404-9166-c861f06996fa_art_2_24,1dfb892e-6204-4404-9166-c861f06996fa_art_2_31,6c51a485-6986-4257-b6e0-25475732f1dc_art_6_10,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_IV_art_2_92,1dfb892e-6204-4404-9166-c861f06996fa_art_2_53,ba0d73daa9275fa1fe1e4694b_art_2_28,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_2_114,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_1_119",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Stres ssenariləri hazırlanarkən nəzərə alınmalı olan əlverişsiz şərtlərə hansı itki və neqativ təsirlər daxildir?,1e1594e275bb96ef2c75aa1e8_art_7_8,1e1594e275bb96ef2c75aa1e8,"9018b71b0859bc7a490ea0f22_art_3_48,511cdc58f232d5d9395551ae8_art_7_8,9018b71b0859bc7a490ea0f22_art_6_66,9018b71b0859bc7a490ea0f22_art_3_24,7fd12f0749b180441d54cd4de_art_1_11,9018b71b0859bc7a490ea0f22_art_7_67,590-IIQ-Banklar haqqında_ch_VI_69,Banklar Haqqında Qanun_ch_VI_69,98a6608d0eb4e83b612fde01f_art_1_36,5b725bb224d33e2085294c793_art_7_24",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Ekoloji risklər üzrə hazırlanan ssenarilərdə hansı ikili risk növü əhatə olunur və bu ssenarilərin hazırlanmasında hansı beynəlxalq şəbəkə nəzərə alına bilər?,511cdc58f232d5d9395551ae8_art_7_18,511cdc58f232d5d9395551ae8,"9018b71b0859bc7a490ea0f22_art_3_48,9018b71b0859bc7a490ea0f22_art_6_66,9018b71b0859bc7a490ea0f22_art_1_61,511cdc58f232d5d9395551ae8_art_5_6,511cdc58f232d5d9395551ae8_art_4_5,511cdc58f232d5d9395551ae8_art_6_7,511cdc58f232d5d9395551ae8_art_3_4,9018b71b0859bc7a490ea0f22_art_3_24,9018b71b0859bc7a490ea0f22_art_4_41,9018b71b0859bc7a490ea0f22_art_3_54",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"""Sığortaçılarda korporativ idarəetmə standartları""na əsasən yaradılmış risklərin idarə edilməsi sistemi neçə müdafiə xəttindən ibarətdir və birinci müdafiə xətti nədən ibarətdir?",58696c0de75462383dba38398_intro_1_part20,58696c0de75462383dba38398,"ba0d73daa9275fa1fe1e4694b_art_1_31,ba0d73daa9275fa1fe1e4694b_art_2_46,9018b71b0859bc7a490ea0f22_art_5_42,58696c0de75462383dba38398_art_1_26,9018b71b0859bc7a490ea0f22_art_3_4,7fd12f0749b180441d54cd4de_art_1_11,9018b71b0859bc7a490ea0f22_art_12_72,Əməliyyat Risklərinin İdarə Edilməsi Qaydası_art_25_44,511cdc58f232d5d9395551ae8_art_3_4,9018b71b0859bc7a490ea0f22_art_5_56",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
"Əmlakın ekoloji və ""dayanıqlılıq"" göstəricilərini dəstəkləyən təkmilləşdirmələrə hansı nümunələr aid edilir?",5b725bb224d33e2085294c793_art_7_24,5b725bb224d33e2085294c793,"5b725bb224d33e2085294c793_art_7_24,5b725bb224d33e2085294c793_art_15_32,5b725bb224d33e2085294c793_art_11_28,baab9bc790127f849f8ac1040_art_1_27,ba0d73daa9275fa1fe1e4694b_art_2_46,5b725bb224d33e2085294c793_art_6_23,AZƏRBAYCAN RESPUBLİKASININ QANUNU_ch_V_93,ba0d73daa9275fa1fe1e4694b_art_3_47,511cdc58f232d5d9395551ae8_art_6_7,9018b71b0859bc7a490ea0f22_art_5_26",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
BOKT-nin əvvəlki rübdə milli valyutada verdiyi istehlak krediti növü üzrə orta faiz dərəcəsi hansı düsturla hesablanır?,6c51a485-6986-4257-b6e0-25475732f1dc_art_2_16,6c51a485-6986-4257-b6e0-25475732f1dc,"6c51a485-6986-4257-b6e0-25475732f1dc_art_2_16,6c51a485-6986-4257-b6e0-25475732f1dc_art_1_15,6c51a485-6986-4257-b6e0-25475732f1dc_art_3_17,6c51a485-6986-4257-b6e0-25475732f1dc_art_4_18,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_19_136,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_17_463,93968292987fc27975a90fcfd_art_2_48,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_17_134,Azərbaycan Respublikası Prezidentinin Fərmanı_art_1_11,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_13_130",1,1.0,1.0,1.0,1.0,1.0,1,1,1,1
Mərkəzi Bank tərəfindən nəzarət subyektlərində tətbiq ediləcək risk əsaslı yanaşma necə adlanır və bu abbreviatura nəyi ifadə edir?,7fd12f0749b180441d54cd4de_art_1_6_part1,7fd12f0749b180441d54cd4de,"ba0d73daa9275fa1fe1e4694b_art_1_31,ba0d73daa9275fa1fe1e4694b_art_1_33,802-IIQ-Azərbaycan Respublikasının Mərkəzi Bankı haqqında_ch_IX_art_49_63,7fd12f0749b180441d54cd4de_art_2_12,Valyuta tənzimi haqqında_art_13_71,9018b71b0859bc7a490ea0f22_art_6_43,9018b71b0859bc7a490ea0f22_art_5_42,9018b71b0859bc7a490ea0f22_art_5_56,9018b71b0859bc7a490ea0f22_art_1_38,9018b71b0859bc7a490ea0f22_art_2_23",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kredit xətləri üzrə açıq valyuta mövqeyinin hesablanmasında müddəti bir ildən çox olan kreditlər üçün hansı kreditə konvertasiya əmsalı tətbiq olunur?,8a4d0220-9312-4ef2-88e8-c65b607a186a_art_3_18,8a4d0220-9312-4ef2-88e8-c65b607a186a,"“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_123_145,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_95_113,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_53_70,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_59_76,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_54_71,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_105_125,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_104_124,93968292987fc27975a90fcfd_art_1_47,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_57_74,“Azərbaycan Respublikasının bank sistemində arxiv işinin aparılması haqqında Təlimat”ın təsdiq edilməsi barədə_art_138_160",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2024-cü il hesabat ilində repo/əks-repo əməliyyatlarının həcmi nə qədər olmuşdur və bu əməliyyatların hansı hissəsi ilin ikinci yarısında baş vermişdir?,98a6608d0eb4e83b612fde01f_art_2_37_part2,98a6608d0eb4e83b612fde01f,"93968292987fc27975a90fcfd_art_2_48,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_19_87,Bank Hesabları Qaydası_art_19_87,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_20_88,Bank Hesabları Qaydası_art_20_88,93968292987fc27975a90fcfd_art_3_49,93968292987fc27975a90fcfd_art_1_47,64b6f05f-196b-4894-9374-9e5c1c4df7a2_art_11_79,Bank Hesabları Qaydası_art_11_79,“Azərbaycan Respublikası rezidentlərinin qeyri-rezidentlərlə maliyyə əməliyyatlarına və neytral əməliyyatlara dair hesabatın tərtibi və təqdim edilməsi haqqında Təlimat”ın təsdiq edilməsi barədə_art_21_400",-1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
